event_time,event_type,source_id,entity_id,region,channel,user_segment,priority,status,metric_volume,metric_value,payload_kb,processing_delay_sec,sla_target_sec
2026-02-02 20:05:13,transfer,S12-0247,E12-004126,Крупный банк,web,social,low,delayed,1,5274.78,5.5,50,15
2026-02-27 14:46:10,mobile_login,S12-0299,E12-000995,Крупный банк,atm,mass,medium,ok,2,5057.93,1.56,41,15
2026-02-04 18:07:00,mobile_login,S12-0061,E12-001778,Крупный банк,web,mass,medium,ok,3,10947.33,4.45,64,15
2026-02-21 01:14:48,risk_alert,S12-0207,E12-000869,Крупный банк,web,business,medium,ok,3,2107.4,7.21,18,15
2026-02-20 14:04:00,card_auth,S12-0217,E12-002626,Крупный банк,mobile,mass,low,ok,4,3239.23,2.73,49,15
2026-02-21 23:33:09,risk_alert,S12-0008,E12-004814,Крупный банк,mobile,social,low,ok,2,4715.35,3.12,2,15
2026-02-13 12:05:02,transfer,S12-0134,E12-001031,Крупный банк,atm,mass,high,ok,3,3383.86,4.43,38,15
2026-02-05 11:40:40,mobile_login,S12-0223,E12-005550,Крупный банк,web,mass,low,ok,3,1864.02,5.64,70,15
2026-02-02 16:53:26,card_capture,S12-0180,E12-005338,Крупный банк,mobile,business,medium,ok,5,3085.61,2.1,118,15
2026-02-12 07:22:59,card_capture,S12-0140,E12-000107,Крупный банк,web,vip,high,ok,3,2583.03,2.76,73,15
2026-02-12 15:22:38,card_capture,S12-0203,E12-002145,Крупный банк,web,mass,high,ok,3,3482.59,3.64,38,15
2026-02-16 09:33:33,transfer,S12-0093,E12-004184,Крупный банк,atm,mass,high,ok,2,8917.38,3.34,64,15
2026-02-09 10:25:53,mobile_login,S12-0370,E12-001756,Крупный банк,mobile,mass,medium,error,2,3996.52,6.4,69,15
2026-02-23 18:18:13,mobile_login,S12-0064,E12-000706,Крупный банк,atm,mass,medium,ok,2,3504.28,2.53,35,15
2026-02-21 19:00:28,mobile_login,S12-0330,E12-000393,Крупный банк,web,business,low,ok,1,1884.02,2.1,107,15
2026-02-04 09:51:07,card_auth,S12-0214,E12-005790,Крупный банк,mobile,mass,low,error,5,2738.39,2.65,47,15
2026-02-13 07:29:25,mobile_login,S12-0325,E12-001913,Крупный банк,web,business,high,ok,2,2433.45,4.25,35,15
2026-02-20 19:00:00,card_auth,S12-0366,E12-001349,Крупный банк,web,mass,low,ok,2,5246.91,4.69,62,15
2026-02-14 06:31:38,mobile_login,S12-0142,E12-001802,Крупный банк,mobile,mass,low,warning,2,7407.91,3.07,138,15
2026-02-09 05:14:30,risk_alert,S12-0246,E12-000529,Крупный банк,mobile,vip,low,ok,4,2768.98,4.7,7,15
2026-02-21 22:53:31,risk_alert,S12-0342,E12-005575,Крупный банк,web,business,high,delayed,3,1707.6,3.99,184,15
2026-02-03 09:29:12,card_capture,S12-0154,E12-003268,Крупный банк,mobile,mass,low,ok,3,998.97,3.09,28,15
2026-02-01 22:03:24,card_capture,S12-0347,E12-002774,Крупный банк,web,vip,medium,ok,2,3324.47,4.26,31,15
2026-02-25 19:29:53,card_auth,S12-0284,E12-001594,Крупный банк,web,mass,low,ok,2,2718.28,7.53,28,15
2026-02-14 03:30:08,card_capture,S12-0252,E12-001955,Крупный банк,mobile,social,low,ok,3,3686.01,3.5,128,15
2026-02-21 18:07:18,card_auth,S12-0366,E12-001011,Крупный банк,mobile,mass,medium,warning,5,2685.46,2.12,73,15
2026-02-15 11:13:33,card_auth,S12-0022,E12-003481,Крупный банк,atm,mass,low,ok,4,2286.86,2.83,25,15
2026-02-08 12:21:33,card_auth,S12-0201,E12-003155,Крупный банк,atm,mass,low,ok,5,,2.0,13,15
2026-02-20 08:01:16,card_auth,S12-0010,E12-003489,Крупный банк,web,mass,low,ok,1,3722.1,3.76,64,15
2026-02-17 10:27:26,card_auth,S12-0137,E12-004411,Крупный банк,web,mass,low,ok,1,664.05,4.93,88,15
2026-02-19 22:03:00,card_auth,S12-0023,E12-003546,Крупный банк,atm,mass,low,ok,3,2353.09,3.47,34,15
2026-02-12 10:34:58,mobile_login,S12-0371,E12-000513,Крупный банк,atm,business,high,ok,2,3943.78,2.59,241,15
2026-02-14 06:24:53,card_auth,S12-0235,E12-001041,Крупный банк,web,mass,medium,ok,3,2247.23,3.31,71,15
2026-02-20 04:25:04,card_capture,S12-0246,E12-002616,Крупный банк,atm,mass,medium,ok,5,3546.18,3.61,100,15
2026-02-16 14:47:45,card_capture,S12-0283,E12-001805,Крупный банк,mobile,mass,medium,ok,3,2223.38,2.29,127,15
2026-02-10 13:11:30,transfer,S12-0284,E12-003398,Крупный банк,atm,business,low,ok,5,3506.39,2.71,22,15
2026-02-18 00:56:38,mobile_login,S12-0221,E12-005728,Крупный банк,atm,social,low,ok,2,3216.58,5.12,118,15
2026-02-13 21:03:06,card_auth,S12-0250,E12-003019,Крупный банк,atm,mass,low,ok,4,1421.87,4.94,83,15
2026-02-06 14:01:06,card_capture,S12-0051,E12-005668,Крупный банк,atm,social,high,ok,3,8414.12,4.55,55,15
2026-02-23 15:23:45,transfer,S12-0196,E12-005160,Крупный банк,mobile,mass,low,ok,3,1607.83,4.54,46,15
2026-02-19 15:06:16,mobile_login,S12-0373,E12-004227,Крупный банк,web,mass,medium,ok,4,6886.7,3.81,23,15
2026-02-05 10:26:06,card_auth,S12-0160,E12-003610,Крупный банк,mobile,mass,low,error,2,9289.1,5.46,21,15
2026-02-05 17:26:33,mobile_login,S12-0121,E12-000289,Крупный банк,mobile,mass,medium,ok,1,3988.96,3.96,13,15
2026-02-11 04:05:00,card_auth,S12-0382,E12-003741,Крупный банк,web,business,low,ok,4,2807.21,4.6,19,15
2026-02-07 19:54:47,mobile_login,S12-0252,E12-002734,Крупный банк,atm,mass,low,warning,1,3313.8,5.49,66,15
2026-02-05 01:45:44,card_auth,S12-0043,E12-003316,Крупный банк,atm,mass,low,delayed,4,4291.51,3.16,33,15
2026-02-10 01:14:51,mobile_login,S12-0383,E12-000134,Крупный банк,web,vip,low,ok,3,1822.11,4.43,29,15
2026-02-06 05:53:44,card_capture,S12-0208,E12-001317,Крупный банк,web,business,medium,ok,6,5259.45,5.46,62,15
2026-02-10 09:32:03,card_auth,S12-0058,E12-001800,Крупный банк,mobile,mass,low,ok,5,2598.6,2.52,39,15
2026-02-05 21:39:51,card_capture,S12-0240,E12-004732,Крупный банк,atm,business,low,ok,5,854.02,5.11,38,15
2026-02-06 01:19:40,card_capture,S12-0125,E12-004325,Крупный банк,atm,mass,medium,ok,5,5846.57,4.16,33,15
2026-02-14 21:06:12,card_auth,S12-0220,E12-002138,Крупный банк,atm,mass,medium,ok,2,6692.35,4.72,106,15
2026-02-18 10:48:16,mobile_login,S12-0161,E12-005337,Крупный банк,mobile,mass,low,warning,3,3614.75,3.14,76,15
2026-02-04 05:18:05,risk_alert,S12-0009,E12-005470,Крупный банк,atm,social,medium,ok,2,5646.52,1.71,73,15
2026-02-01 06:55:56,card_capture,S12-0238,E12-000245,Крупный банк,web,social,low,ok,2,3591.2,4.0,97,15
2026-02-05 11:44:56,mobile_login,S12-0223,E12-000498,Крупный банк,atm,business,low,delayed,5,2529.27,2.79,12,15
2026-02-16 23:30:34,risk_alert,S12-0102,E12-003717,Крупный банк,web,vip,low,ok,4,3441.5,3.67,98,15
2026-02-15 04:09:10,card_auth,S12-0386,E12-001938,Крупный банк,mobile,business,medium,ok,6,5937.19,3.61,22,15
2026-02-21 09:19:40,card_auth,S12-0380,E12-002999,Крупный банк,mobile,vip,high,ok,4,2122.33,2.44,58,15
2026-02-23 16:52:32,risk_alert,S12-0242,E12-005675,Крупный банк,mobile,vip,high,ok,3,6010.05,3.77,81,15
2026-02-08 06:05:00,card_auth,S12-0179,E12-004269,Крупный банк,web,mass,medium,ok,2,1590.39,6.77,44,15
2026-02-11 14:14:20,card_auth,S12-0040,E12-003540,Крупный банк,mobile,mass,low,ok,1,1082.8,2.79,24,15
2026-02-11 17:07:00,transfer,S12-0384,E12-004054,Крупный банк,web,vip,low,ok,3,4192.56,5.37,100,15
2026-02-28 22:27:57,transfer,S12-0323,E12-005314,Крупный банк,web,mass,medium,error,1,13643.41,4.37,19,15
2026-02-13 05:43:38,card_capture,S12-0120,E12-001594,Крупный банк,web,mass,medium,ok,4,3174.29,2.91,53,15
2026-02-09 02:44:56,transfer,S12-0238,E12-005658,Крупный банк,atm,mass,medium,delayed,3,3276.3,4.49,34,15
2026-02-26 01:41:43,card_capture,S12-0388,E12-004317,Крупный банк,mobile,mass,medium,ok,5,3286.96,1.99,54,15
2026-02-06 09:41:39,card_auth,S12-0126,E12-004762,Крупный банк,web,mass,low,delayed,3,3381.88,4.0,121,15
2026-02-04 16:43:23,risk_alert,S12-0059,E12-001699,Крупный банк,web,mass,low,ok,3,3794.42,4.18,76,15
2026-02-17 23:56:24,risk_alert,S12-0164,E12-002392,Крупный банк,web,mass,medium,ok,2,4051.11,6.04,43,15
2026-02-02 17:13:32,risk_alert,S12-0173,E12-000216,Крупный банк,atm,business,low,ok,2,10648.36,5.82,169,15
2026-02-09 06:27:44,card_capture,S12-0071,E12-000099,Крупный банк,web,vip,low,ok,4,6001.31,3.77,46,15
2026-02-17 01:20:34,card_capture,S12-0121,E12-001095,Крупный банк,atm,social,low,ok,4,5138.72,2.98,37,15
2026-02-09 13:36:32,card_auth,S12-0207,E12-004294,Крупный банк,web,mass,low,delayed,6,2617.4,4.07,40,15
2026-02-25 10:39:58,card_auth,S12-0059,E12-004478,Крупный банк,web,mass,high,ok,1,5514.32,3.81,139,15
2026-02-26 06:57:20,risk_alert,S12-0294,E12-003297,Крупный банк,mobile,mass,low,warning,2,3132.23,3.38,69,15
2026-02-26 01:19:04,card_capture,S12-0357,E12-005742,Крупный банк,mobile,vip,high,ok,2,2142.43,6.35,49,15
2026-02-04 05:06:45,card_capture,S12-0352,E12-004476,Крупный банк,mobile,business,medium,ok,1,4389.02,3.23,76,15
2026-02-05 10:41:33,mobile_login,S12-0391,E12-000064,Крупный банк,web,mass,low,ok,2,2637.73,5.07,56,15
2026-02-23 17:04:00,mobile_login,S12-0236,E12-003511,Крупный банк,web,mass,medium,ok,4,4943.26,4.55,67,15
2026-02-11 21:05:48,card_capture,S12-0266,E12-004249,Крупный банк,mobile,social,low,,1,4597.53,5.38,42,15
2026-02-03 14:00:00,mobile_login,S12-0125,E12-004847,Крупный банк,mobile,business,medium,ok,1,7329.52,5.09,64,15
2026-02-09 23:09:00,transfer,S12-0177,E12-005365,Крупный банк,atm,vip,low,ok,3,2922.9,1.43,69,15
2026-02-06 20:32:00,card_capture,S12-0351,E12-003937,Крупный банк,mobile,mass,low,delayed,3,2457.73,3.17,39,15
2026-02-08 12:46:31,card_capture,S12-0065,E12-005975,Крупный банк,atm,business,medium,ok,3,8519.54,3.39,72,15
2026-02-10 02:25:51,card_capture,S12-0320,E12-003065,Крупный банк,atm,mass,low,ok,1,6485.75,5.16,25,15
2026-02-05 17:48:55,card_auth,S12-0106,E12-000920,Крупный банк,atm,business,low,ok,3,1486.82,1.74,117,15
2026-02-16 20:42:02,transfer,S12-0168,E12-002882,Крупный банк,mobile,business,high,ok,1,11671.34,1.56,155,15
2026-02-08 11:48:49,card_auth,S12-0381,E12-005773,Крупный банк,web,social,high,ok,3,12167.61,5.78,61,15
2026-02-07 23:48:46,transfer,S12-0124,E12-003888,Крупный банк,atm,mass,high,ok,5,2939.54,5.88,103,15
2026-02-12 14:26:54,mobile_login,S12-0323,E12-005060,Крупный банк,mobile,mass,high,delayed,2,3459.29,2.94,39,15
2026-02-25 18:35:24,mobile_login,S12-0136,E12-001821,Крупный банк,atm,vip,low,ok,3,2377.51,3.63,40,15
2026-02-12 02:41:02,mobile_login,S12-0252,E12-003228,Крупный банк,atm,mass,low,ok,2,1798.14,5.83,120,15
2026-02-09 18:10:14,card_capture,S12-0106,E12-003654,Крупный банк,mobile,mass,low,ok,1,1765.0,5.74,91,15
2026-02-25 19:44:35,risk_alert,S12-0188,E12-000981,Крупный банк,mobile,business,medium,ok,4,18288.67,2.91,11,15
2026-02-04 04:14:00,mobile_login,S12-0301,E12-001122,Крупный банк,atm,mass,medium,ok,3,893.72,3.76,63,15
2026-02-02 18:09:04,card_auth,S12-0208,E12-005314,Крупный банк,mobile,social,low,ok,2,2265.82,4.53,54,15
2026-02-24 18:13:14,card_auth,S12-0360,E12-003033,Крупный банк,atm,mass,high,ok,3,2994.71,4.64,56,15
2026-02-17 15:36:45,card_capture,S12-0358,E12-002883,Крупный банк,web,vip,medium,ok,3,4303.59,4.46,3,15
2026-02-11 10:50:43,card_auth,S12-0018,E12-001352,Крупный банк,atm,mass,low,delayed,2,2705.46,3.36,67,15
2026-02-05 04:49:36,card_auth,S12-0353,E12-004705,Крупный банк,mobile,social,low,ok,3,1819.79,4.03,67,15
2026-02-01 22:29:17,risk_alert,S12-0115,E12-005799,Крупный банк,atm,social,low,ok,3,3021.6,4.35,19,15
2026-02-15 15:37:59,card_capture,S12-0042,E12-002312,Крупный банк,mobile,business,medium,ok,1,4661.59,4.54,30,15
2026-02-12 17:09:00,mobile_login,S12-0152,E12-004980,Крупный банк,mobile,mass,medium,ok,2,4861.25,5.26,43,15
2026-02-04 09:09:55,risk_alert,S12-0225,E12-000662,Крупный банк,atm,mass,medium,ok,2,1810.48,1.88,128,15
2026-02-21 03:45:57,card_auth,S12-0065,E12-005228,Крупный банк,atm,business,low,ok,1,2141.47,3.07,55,15
2026-02-26 07:26:13,card_capture,S12-0334,E12-000150,Крупный банк,web,business,low,ok,4,954.6,4.31,75,15
2026-02-11 00:33:03,card_auth,S12-0203,E12-003841,Крупный банк,mobile,mass,medium,ok,9,8514.73,1.39,59,15
2026-02-01 13:37:44,card_auth,S12-0161,E12-004655,Крупный банк,web,mass,low,ok,2,811.95,6.65,73,15
2026-02-19 09:09:00,transfer,S12-0136,E12-003815,Крупный банк,atm,mass,low,ok,6,6559.97,2.94,128,15
2026-02-11 20:33:48,card_auth,S12-0344,E12-005348,Крупный банк,mobile,vip,low,ok,3,13406.48,4.85,25,15
2026-02-17 13:44:58,transfer,S12-0311,E12-005188,Крупный банк,web,social,medium,ok,1,6391.5,3.01,57,15
2026-02-17 10:04:00,card_capture,S12-0204,E12-004321,Крупный банк,mobile,mass,low,ok,2,6660.33,4.39,10,15
2026-02-09 20:12:36,transfer,S12-0194,E12-001740,Крупный банк,atm,mass,low,ok,1,4208.82,2.75,43,15
2026-02-07 13:35:37,card_auth,S12-0263,E12-000637,Крупный банк,web,mass,medium,ok,4,18072.53,3.24,20,15
2026-02-17 06:52:00,mobile_login,S12-0137,E12-000294,Крупный банк,mobile,business,low,ok,3,10005.63,2.52,19,15
2026-02-20 05:59:59,card_capture,S12-0214,E12-005162,Крупный банк,web,mass,low,ok,4,2589.91,6.14,57,15
2026-02-21 02:01:20,transfer,S12-0168,E12-003627,Крупный банк,web,mass,low,ok,3,3499.42,2.47,86,15
2026-02-16 07:04:00,transfer,S12-0162,E12-004673,Крупный банк,atm,mass,medium,ok,5,5284.43,2.38,100,15
2026-02-08 20:02:35,card_capture,S12-0260,E12-005149,Крупный банк,atm,mass,medium,ok,5,2247.72,4.56,46,15
2026-02-23 19:39:56,card_capture,S12-0307,E12-002382,Крупный банк,mobile,business,medium,ok,3,3001.32,4.81,32,15
2026-02-09 06:30:44,mobile_login,S12-0281,E12-003743,Крупный банк,atm,mass,low,warning,3,1325.32,4.21,73,15
2026-02-18 02:55:51,transfer,S12-0222,E12-004684,Крупный банк,web,mass,high,ok,2,3496.99,1.59,19,15
2026-02-14 12:26:57,card_auth,S12-0180,E12-005115,Крупный банк,mobile,vip,low,,7,1218.51,2.22,66,15
2026-02-17 20:34:30,card_auth,S12-0329,E12-002229,Крупный банк,atm,business,high,ok,5,3195.03,2.69,115,15
2026-02-09 16:04:00,mobile_login,S12-0230,E12-005478,Крупный банк,atm,mass,low,ok,5,5440.15,3.84,25,15
2026-02-07 02:55:56,mobile_login,S12-0029,E12-005304,Крупный банк,web,mass,low,ok,6,9994.78,3.83,33,15
2026-02-27 11:25:30,card_auth,S12-0151,E12-002717,Крупный банк,web,mass,low,ok,3,4699.93,5.51,42,15
2026-02-11 16:46:43,card_capture,S12-0230,E12-000259,Крупный банк,web,mass,high,ok,6,1230.62,6.15,103,15
2026-02-13 21:56:45,mobile_login,S12-0363,E12-005753,Крупный банк,mobile,vip,low,ok,2,4141.91,3.57,83,15
2026-02-20 17:53:24,card_auth,S12-0224,E12-002774,Крупный банк,mobile,business,low,ok,3,,5.07,5,15
2026-02-15 01:06:00,card_capture,S12-0175,E12-002892,Крупный банк,web,mass,low,ok,3,5283.71,6.4,23,15
2026-02-09 01:04:00,risk_alert,S12-0209,E12-004291,Крупный банк,web,mass,low,error,2,6141.04,3.72,2,15
2026-02-11 17:50:36,transfer,S12-0244,E12-000787,Крупный банк,mobile,mass,low,ok,2,3102.21,0.83,41,15
2026-02-21 00:35:21,card_auth,S12-0346,E12-001103,Крупный банк,mobile,mass,low,ok,2,2128.79,3.77,43,15
2026-02-23 00:38:12,risk_alert,S12-0314,E12-004918,Крупный банк,mobile,mass,high,ok,1,6615.01,2.5,30,15
2026-02-02 12:08:16,card_auth,S12-0394,E12-003619,Крупный банк,mobile,mass,medium,ok,3,3026.62,3.99,55,15
2026-02-04 16:15:06,card_auth,S12-0382,E12-002522,Крупный банк,mobile,business,low,ok,3,4024.38,5.33,41,15
2026-02-23 21:57:51,card_auth,S12-0283,E12-002323,Крупный банк,atm,mass,high,ok,1,8857.05,2.49,109,15
2026-02-26 16:43:18,card_auth,S12-0005,E12-002052,Крупный банк,mobile,social,low,delayed,1,1406.75,3.8,90,15
2026-02-11 01:01:40,card_auth,S12-0122,E12-002278,Крупный банк,atm,mass,low,ok,1,6131.75,1.38,49,15
2026-02-05 05:07:00,card_capture,S12-0063,E12-005957,Крупный банк,web,vip,medium,,3,2146.19,4.41,79,15
2026-02-27 00:30:32,risk_alert,S12-0259,E12-004196,Крупный банк,web,mass,low,ok,1,4224.76,4.04,6,15
2026-02-08 22:08:00,card_auth,S12-0027,E12-002861,Крупный банк,atm,mass,medium,ok,2,2001.88,3.54,58,15
2026-02-03 07:06:00,card_auth,S12-0198,E12-004878,Крупный банк,atm,mass,low,ok,2,1614.75,2.74,31,15
2026-02-08 16:06:00,card_capture,S12-0239,E12-005033,Крупный банк,web,vip,low,ok,4,3361.04,6.89,59,15
2026-02-23 03:11:55,transfer,S12-0307,E12-000728,Крупный банк,mobile,business,medium,ok,1,4388.95,3.96,55,15
2026-02-19 01:18:55,card_auth,S12-0346,E12-000305,Крупный банк,web,social,medium,ok,1,4278.76,2.61,55,15
2026-02-15 12:32:22,card_capture,S12-0193,E12-002267,Крупный банк,atm,mass,low,ok,7,5161.24,3.3,121,15
2026-02-19 07:07:00,card_capture,S12-0232,E12-003338,Крупный банк,atm,mass,low,ok,3,3022.49,3.18,63,15
2026-02-15 22:24:41,card_auth,S12-0188,E12-004425,Крупный банк,web,mass,low,ok,4,6984.75,4.05,70,15
2026-02-15 12:43:35,card_auth,S12-0227,E12-003753,Крупный банк,atm,social,medium,ok,2,11021.69,4.34,37,15
2026-02-04 21:49:59,mobile_login,S12-0046,E12-005365,Крупный банк,atm,mass,low,delayed,5,2516.66,2.5,17,15
2026-02-22 07:50:18,transfer,S12-0084,E12-001526,Крупный банк,mobile,business,medium,ok,2,3660.21,2.7,30,15
2026-02-21 05:38:15,card_capture,S12-0119,E12-000976,Крупный банк,web,mass,medium,ok,4,3376.9,5.9,14,15
2026-02-15 14:33:23,card_capture,S12-0048,E12-002958,Крупный банк,atm,mass,high,delayed,3,12396.68,3.68,84,15
2026-02-13 11:15:12,card_capture,S12-0042,E12-000744,Крупный банк,mobile,mass,medium,ok,5,6535.51,2.78,60,15
2026-02-10 04:05:32,card_capture,S12-0233,E12-003148,Крупный банк,atm,mass,medium,ok,3,1242.28,4.08,65,15
2026-02-04 07:46:10,card_capture,S12-0300,E12-005224,Крупный банк,mobile,mass,low,delayed,2,3470.22,5.49,77,15
2026-02-25 13:27:27,card_auth,S12-0032,E12-005928,Крупный банк,atm,social,medium,delayed,2,3847.29,3.53,100,15
2026-02-10 22:45:30,risk_alert,S12-0368,E12-005488,Крупный банк,atm,business,low,ok,2,18337.49,5.19,85,15
2026-02-25 00:14:58,risk_alert,S12-0085,E12-003058,Крупный банк,mobile,social,medium,ok,2,5851.65,4.19,55,15
2026-02-03 13:11:58,card_auth,S12-0355,E12-005044,Крупный банк,web,business,low,ok,1,3011.55,2.7,63,15
2026-02-10 05:29:10,card_auth,S12-0117,E12-000228,Крупный банк,web,vip,medium,ok,2,6621.15,5.09,56,15
2026-02-24 09:36:37,card_auth,S12-0337,E12-005195,Крупный банк,atm,mass,low,ok,4,4381.75,2.88,104,15
2026-02-20 06:07:00,transfer,S12-0152,E12-003269,Крупный банк,atm,mass,low,ok,3,2591.41,5.32,86,15
2026-02-19 13:07:05,transfer,S12-0373,E12-002781,Крупный банк,atm,mass,low,warning,3,4833.28,2.07,70,15
2026-02-19 14:14:06,card_auth,S12-0399,E12-001534,Крупный банк,atm,social,low,ok,5,1863.45,2.73,39,15
2026-02-05 05:26:12,card_auth,S12-0071,E12-001024,Крупный банк,mobile,business,low,ok,7,8439.54,3.45,56,15
2026-02-24 04:23:25,transfer,S12-0226,E12-000557,Крупный банк,mobile,business,high,ok,5,1452.66,3.28,118,15
2026-02-18 20:53:28,card_capture,S12-0262,E12-002566,Крупный банк,web,vip,low,ok,3,5218.2,5.3,20,15
2026-02-24 10:53:14,risk_alert,S12-0080,E12-000257,Крупный банк,atm,mass,low,ok,5,5297.57,3.75,24,15
2026-02-28 19:09:59,card_capture,S12-0012,E12-002456,Крупный банк,atm,mass,medium,ok,5,3374.33,4.69,52,15
2026-02-25 21:39:53,transfer,S12-0397,E12-003199,Крупный банк,atm,business,high,ok,3,2434.86,4.43,125,15
2026-02-19 12:04:37,mobile_login,S12-0107,E12-002237,Крупный банк,mobile,business,low,ok,1,3177.19,4.02,141,15
2026-02-21 05:25:38,mobile_login,S12-0084,E12-001480,Крупный банк,atm,social,high,ok,3,9628.12,2.73,112,15
2026-02-01 19:06:00,card_auth,S12-0206,E12-005733,Крупный банк,mobile,mass,low,ok,1,6880.07,3.45,43,15
2026-02-18 00:01:25,card_auth,S12-0061,E12-002791,Крупный банк,web,mass,low,delayed,5,8485.85,4.43,6,15
2026-02-28 13:17:07,transfer,S12-0321,E12-005366,Крупный банк,atm,mass,low,ok,5,3007.78,4.3,37,15
2026-02-27 20:14:42,card_auth,S12-0156,E12-000480,Крупный банк,atm,business,low,ok,1,5826.57,2.42,172,15
2026-02-07 06:07:59,mobile_login,S12-0366,E12-005148,Крупный банк,web,mass,low,ok,4,5701.54,2.35,137,15
2026-02-15 03:52:17,transfer,S12-0309,E12-004116,Крупный банк,mobile,mass,low,ok,2,3402.17,5.4,132,15
2026-02-01 22:27:06,card_capture,S12-0083,E12-001856,Крупный банк,mobile,mass,medium,ok,2,4684.78,2.98,27,15
2026-02-14 22:39:41,mobile_login,S12-0198,E12-003733,Крупный банк,atm,social,low,ok,2,1912.23,4.11,26,15
2026-02-06 20:01:32,mobile_login,S12-0163,E12-002952,Крупный банк,atm,social,low,ok,4,5326.82,2.58,48,15
2026-02-13 06:09:00,mobile_login,S12-0083,E12-003549,Крупный банк,mobile,mass,low,ok,3,1700.1,2.31,5,15
2026-02-01 02:15:30,card_auth,S12-0170,E12-000105,Крупный банк,web,mass,low,ok,2,8405.9,5.18,123,15
2026-02-25 18:15:49,card_capture,S12-0210,E12-000920,Крупный банк,mobile,mass,medium,ok,4,2695.13,1.64,44,15
2026-02-23 03:04:01,transfer,S12-0234,E12-001718,Крупный банк,web,mass,high,ok,2,5128.89,1.7,127,15
2026-02-18 03:45:26,card_auth,S12-0006,E12-003301,Крупный банк,web,social,low,ok,1,6253.04,5.98,65,15
2026-02-11 18:07:00,transfer,S12-0072,E12-000539,Крупный банк,atm,mass,low,ok,3,1597.13,5.12,64,15
2026-02-26 15:28:46,mobile_login,S12-0328,E12-000555,Крупный банк,web,mass,high,ok,3,2649.5,5.09,110,15
2026-02-03 09:45:21,transfer,S12-0384,E12-004594,Крупный банк,web,mass,medium,ok,1,4967.9,4.95,178,15
2026-02-22 12:42:40,card_capture,S12-0256,E12-001694,Крупный банк,web,mass,medium,ok,3,2468.54,4.41,28,15
2026-02-08 06:51:45,risk_alert,S12-0175,E12-004727,Крупный банк,mobile,business,medium,ok,2,3120.59,3.44,57,15
2026-02-27 16:48:47,mobile_login,S12-0348,E12-005282,Крупный банк,atm,mass,low,ok,2,3641.83,1.8,108,15
2026-02-15 02:49:02,card_capture,S12-0386,E12-003931,Крупный банк,mobile,mass,high,ok,2,2791.36,5.2,54,15
2026-02-20 07:42:10,card_auth,S12-0033,E12-004013,Крупный банк,web,mass,high,ok,4,2826.31,2.35,141,15
2026-02-26 08:10:43,card_auth,S12-0280,E12-003840,Крупный банк,web,business,low,ok,4,906.1,3.29,33,15
2026-02-03 19:03:28,card_auth,S12-0110,E12-003193,Крупный банк,atm,mass,low,ok,6,12605.88,4.45,60,15
2026-02-14 10:36:39,card_capture,S12-0236,E12-003383,Крупный банк,atm,mass,medium,delayed,3,1636.27,1.6,80,15
2026-02-23 16:49:44,risk_alert,S12-0026,E12-002973,Крупный банк,mobile,mass,medium,ok,2,4359.49,3.74,3,15
2026-02-18 21:09:12,card_auth,S12-0055,E12-000572,Крупный банк,atm,vip,low,ok,2,5779.56,4.19,110,15
2026-02-26 15:51:18,mobile_login,S12-0364,E12-004314,Крупный банк,web,mass,low,ok,7,3262.23,4.49,46,15
2026-02-27 13:35:40,card_auth,S12-0188,E12-004747,Крупный банк,mobile,mass,high,warning,2,7572.62,3.2,79,15
2026-02-12 14:03:00,card_auth,S12-0101,E12-000546,Крупный банк,web,business,medium,delayed,2,2280.2,4.68,28,15
2026-02-28 12:23:52,card_auth,S12-0394,E12-002534,Крупный банк,web,vip,high,ok,1,3683.54,7.16,198,15
2026-02-15 05:17:09,mobile_login,S12-0384,E12-005747,Крупный банк,mobile,vip,medium,ok,1,5014.36,3.39,41,15
2026-02-22 12:04:28,card_auth,S12-0027,E12-000673,Крупный банк,mobile,mass,low,ok,3,2378.07,2.49,1,15
2026-02-14 02:50:10,card_capture,S12-0072,E12-001473,Крупный банк,web,mass,low,ok,2,2129.81,4.43,54,15
2026-02-17 07:12:12,risk_alert,S12-0375,E12-003479,Крупный банк,atm,business,low,ok,2,4658.46,1.92,21,15
2026-02-27 16:12:38,risk_alert,S12-0371,E12-001999,Крупный банк,web,mass,low,ok,4,2778.37,4.84,94,15
2026-02-22 22:43:03,card_capture,S12-0101,E12-001098,Крупный банк,web,mass,low,error,1,1737.81,3.32,49,15
2026-02-23 15:05:50,card_auth,S12-0071,E12-000336,Крупный банк,atm,mass,low,ok,1,11703.3,1.42,40,15
2026-02-11 10:03:04,card_auth,S12-0287,E12-005822,Крупный банк,atm,vip,low,ok,3,4016.11,3.35,36,15
2026-02-19 11:05:00,transfer,S12-0001,E12-003846,Крупный банк,web,mass,high,ok,1,2136.38,4.76,41,15
2026-02-16 22:55:48,card_capture,S12-0045,E12-003947,Крупный банк,web,mass,low,ok,3,5982.85,5.32,155,15
2026-02-13 09:07:10,card_auth,S12-0245,E12-003615,Крупный банк,mobile,business,medium,ok,4,8328.76,3.52,54,15
2026-02-17 07:20:42,card_auth,S12-0307,E12-000502,Крупный банк,web,social,low,ok,3,7448.47,1.87,157,15
2026-02-05 11:03:57,mobile_login,S12-0090,E12-000319,Крупный банк,atm,mass,medium,ok,4,535.0,2.46,5,15
