event_id,timestamp,region,category,item_id,quantity,price,discount,revenue,is_promo
49013,2024-02-04 00:52:00,North,C,3554,5,25.68,0.03,124.55,1
49014,2024-02-04 00:53:00,West,F,1440,7,22.2,0.1,139.86,1
49015,2024-02-04 00:54:00,East,D,1295,5,12.61,0.1,56.74,1
49016,2024-02-04 00:55:00,Center,C,3772,4,13.09,0.03,50.79,1
49017,2024-02-04 00:56:00,North,F,2930,2,18.4,0.0,36.8,0
49018,2024-02-04 00:57:00,Center,A,2264,7,51.57,0.0,360.99,0
49019,2024-02-04 00:58:00,Center,E,9057,7,14.66,0.05,97.49,1
49020,2024-02-04 00:59:00,North,F,6289,1,30.1,0.05,28.6,1
49021,2024-02-04 01:00:00,East,C,1341,6,37.25,0.05,212.32,1
49022,2024-02-04 01:01:00,East,B,9405,4,45.74,0.0,182.96,0
49023,2024-02-04 01:02:00,Center,E,6221,3,28.03,0.05,79.89,1
49024,2024-02-04 01:03:00,East,C,4890,2,22.93,0.0,45.86,0
49025,2024-02-04 01:04:00,Center,C,2496,3,8.74,0.0,26.22,0
49026,2024-02-04 01:05:00,South,E,2024,4,10.32,0.0,41.28,0
49027,2024-02-04 01:06:00,West,B,4328,6,7.65,0.1,41.31,1
49028,2024-02-04 01:07:00,East,C,2232,7,8.84,0.03,60.02,1
49029,2024-02-04 01:08:00,Center,D,3581,2,20.59,0.0,41.18,0
49030,2024-02-04 01:09:00,East,D,7437,4,29.96,0.0,119.84,0
49031,2024-02-04 01:10:00,North,D,9888,6,17.21,0.0,103.26,0
49032,2024-02-04 01:11:00,East,B,6504,5,33.96,0.0,169.8,0
49033,2024-02-04 01:12:00,South,B,5737,2,25.08,0.15,42.64,1
49034,2024-02-04 01:13:00,Center,F,5657,3,22.65,0.0,67.95,0
49035,2024-02-04 01:14:00,West,A,4681,6,8.93,0.0,53.58,0
49036,2024-02-04 01:15:00,North,A,5433,7,15.23,0.03,103.41,1
49037,2024-02-04 01:16:00,East,A,7591,5,18.8,0.0,94.0,0
49038,2024-02-04 01:17:00,South,C,1901,6,32.53,0.1,175.66,1
49039,2024-02-04 01:18:00,West,F,1293,4,10.27,0.0,41.08,0
49040,2024-02-04 01:19:00,North,A,1319,7,21.43,0.0,150.01,0
49041,2024-02-04 01:20:00,East,B,2759,1,18.47,0.03,17.92,1
49042,2024-02-04 01:21:00,West,A,3682,2,15.63,0.0,31.26,0
49043,2024-02-04 01:22:00,South,E,6410,5,35.49,0.0,177.45,0
49044,2024-02-04 01:23:00,West,E,2788,4,28.17,0.1,101.41,1
49045,2024-02-04 01:24:00,South,E,8692,4,25.85,0.05,98.23,1
49046,2024-02-04 01:25:00,North,C,1844,6,23.0,0.1,124.2,1
49047,2024-02-04 01:26:00,East,C,8309,6,42.26,0.0,253.56,0
49048,2024-02-04 01:27:00,South,E,5811,3,9.61,0.03,27.97,1
49049,2024-02-04 01:28:00,South,B,2666,1,14.6,0.15,12.41,1
49050,2024-02-04 01:29:00,East,B,2586,5,25.98,0.03,126.0,1
49051,2024-02-04 01:30:00,South,E,7552,5,28.24,0.03,136.96,1
49052,2024-02-04 01:31:00,East,F,8841,1,18.17,0.1,16.35,1
49053,2024-02-04 01:32:00,North,D,4012,3,19.46,0.0,58.38,0
49054,2024-02-04 01:33:00,South,C,7281,2,22.43,0.1,40.37,1
49055,2024-02-04 01:34:00,North,D,7104,7,20.01,0.0,140.07,0
49056,2024-02-04 01:35:00,Center,C,7008,7,20.97,0.1,132.11,1
49057,2024-02-04 01:36:00,Center,D,6124,4,29.88,0.0,119.52,0
49058,2024-02-04 01:37:00,South,A,5082,7,32.45,0.0,227.15,0
49059,2024-02-04 01:38:00,East,B,8902,5,24.97,0.05,118.61,1
49060,2024-02-04 01:39:00,North,F,4722,3,16.32,0.0,48.96,0
49061,2024-02-04 01:40:00,East,E,8926,4,16.25,0.0,65.0,0
49062,2024-02-04 01:41:00,West,E,2710,6,11.29,0.1,60.97,1
49063,2024-02-04 01:42:00,East,C,3584,5,29.67,0.05,140.93,1
49064,2024-02-04 01:43:00,West,B,8463,1,26.97,0.05,25.62,1
49065,2024-02-04 01:44:00,West,D,3597,2,20.08,0.1,36.14,1
49066,2024-02-04 01:45:00,Center,F,9972,2,16.86,0.0,33.72,0
49067,2024-02-04 01:46:00,North,E,3305,6,19.51,0.0,117.06,0
49068,2024-02-04 01:47:00,Center,C,5550,7,7.12,0.1,44.86,1
49069,2024-02-04 01:48:00,South,A,4534,3,14.77,0.03,42.98,1
49070,2024-02-04 01:49:00,North,E,7063,1,23.07,0.0,23.07,0
49071,2024-02-04 01:50:00,West,C,1309,5,9.68,0.0,48.4,0
49072,2024-02-04 01:51:00,Center,C,1345,2,29.12,0.05,55.33,1
49073,2024-02-04 01:52:00,North,B,5688,2,8.7,0.0,17.4,0
49074,2024-02-04 01:53:00,West,E,7836,6,31.68,0.15,161.57,1
49075,2024-02-04 01:54:00,South,E,4425,2,26.35,0.0,52.7,0
49076,2024-02-04 01:55:00,East,E,1411,7,42.71,0.05,284.02,1
49077,2024-02-04 01:56:00,West,F,5657,2,40.81,0.03,79.17,1
49078,2024-02-04 01:57:00,West,C,6865,5,52.16,0.0,260.8,0
49079,2024-02-04 01:58:00,East,B,9532,5,15.67,0.0,78.35,0
49080,2024-02-04 01:59:00,South,E,1316,4,16.19,0.03,62.82,1
49081,2024-02-04 02:00:00,Center,C,6862,7,27.76,0.0,194.32,0
49082,2024-02-04 02:01:00,Center,E,2195,3,21.23,0.0,63.69,0
49083,2024-02-04 02:02:00,West,F,5717,7,9.65,0.03,65.52,1
49084,2024-02-04 02:03:00,West,A,8726,1,16.66,0.1,14.99,1
49085,2024-02-04 02:04:00,Center,F,5320,2,14.29,0.0,28.58,0
49086,2024-02-04 02:05:00,Center,C,9366,3,24.28,0.0,72.84,0
49087,2024-02-04 02:06:00,North,C,8593,2,18.83,0.0,37.66,0
49088,2024-02-04 02:07:00,West,E,6267,5,31.31,0.1,140.89,1
49089,2024-02-04 02:08:00,North,F,4918,7,23.95,0.0,167.65,0
49090,2024-02-04 02:09:00,East,F,9604,6,24.28,0.0,145.68,0
49091,2024-02-04 02:10:00,Center,C,6892,1,15.19,0.0,15.19,0
49092,2024-02-04 02:11:00,South,F,1705,7,30.11,0.0,210.77,0
49093,2024-02-04 02:12:00,Center,D,4850,3,14.72,0.0,44.16,0
49094,2024-02-04 02:13:00,West,C,5633,3,24.52,0.0,73.56,0
49095,2024-02-04 02:14:00,South,B,4246,2,9.32,0.0,18.64,0
49096,2024-02-04 02:15:00,Center,F,9134,5,38.72,0.03,187.79,1
49097,2024-02-04 02:16:00,West,D,7766,6,50.44,0.0,302.64,0
49098,2024-02-04 02:17:00,East,E,5001,5,31.25,0.0,156.25,0
49099,2024-02-04 02:18:00,North,F,3231,2,21.93,0.1,39.47,1
49100,2024-02-04 02:19:00,North,F,5355,5,22.05,0.0,110.25,0
49101,2024-02-04 02:20:00,West,A,9309,4,4.8,0.0,19.2,0
49102,2024-02-04 02:21:00,West,D,5738,2,10.29,0.15,17.49,1
49103,2024-02-04 02:22:00,South,A,4030,2,40.22,0.1,72.4,1
49104,2024-02-04 02:23:00,North,C,1108,6,12.24,0.0,73.44,0
49105,2024-02-04 02:24:00,East,E,6803,4,22.15,0.03,85.94,1
49106,2024-02-04 02:25:00,East,A,6379,6,18.14,0.05,103.4,1
49107,2024-02-04 02:26:00,West,C,4525,2,19.92,0.0,39.84,0
49108,2024-02-04 02:27:00,East,F,5999,6,14.79,0.1,79.87,1
49109,2024-02-04 02:28:00,East,C,3586,2,10.28,0.0,20.56,0
49110,2024-02-04 02:29:00,Center,E,8378,3,30.29,0.1,81.78,1
49111,2024-02-04 02:30:00,North,E,1389,7,15.14,0.05,100.68,1
49112,2024-02-04 02:31:00,Center,E,2990,6,14.21,0.03,82.7,1
49113,2024-02-04 02:32:00,West,E,1897,4,22.44,0.0,89.76,0
49114,2024-02-04 02:33:00,South,B,3621,6,12.56,0.03,73.1,1
49115,2024-02-04 02:34:00,East,E,5225,3,22.66,0.0,67.98,0
49116,2024-02-04 02:35:00,South,E,6180,7,30.98,0.0,216.86,0
49117,2024-02-04 02:36:00,North,D,1284,6,18.63,0.03,108.43,1
49118,2024-02-04 02:37:00,East,B,3510,4,8.5,0.1,30.6,1
49119,2024-02-04 02:38:00,North,F,8980,4,29.71,0.0,118.84,0
49120,2024-02-04 02:39:00,East,E,7643,4,12.82,0.05,48.72,1
49121,2024-02-04 02:40:00,North,A,1940,3,12.98,0.05,36.99,1
49122,2024-02-04 02:41:00,South,F,2707,2,20.45,0.0,40.9,0
49123,2024-02-04 02:42:00,South,E,2263,6,19.57,0.0,117.42,0
49124,2024-02-04 02:43:00,North,C,7902,2,23.9,0.05,45.41,1
49125,2024-02-04 02:44:00,East,A,3655,7,13.18,0.0,92.26,0
49126,2024-02-04 02:45:00,West,D,7268,3,42.79,0.05,121.95,1
49127,2024-02-04 02:46:00,South,A,1407,6,20.21,0.03,117.62,1
49128,2024-02-04 02:47:00,East,D,3138,4,32.88,0.1,118.37,1
49129,2024-02-04 02:48:00,North,D,7321,7,66.25,0.0,463.75,0
49130,2024-02-04 02:49:00,West,E,3217,5,23.66,0.1,106.47,1
49131,2024-02-04 02:50:00,South,D,8592,6,6.33,0.0,37.98,0
49132,2024-02-04 02:51:00,West,F,1814,4,20.88,0.0,83.52,0
49133,2024-02-04 02:52:00,East,D,5061,6,15.99,0.0,95.94,0
49134,2024-02-04 02:53:00,West,C,2771,2,22.71,0.03,44.06,1
49135,2024-02-04 02:54:00,South,D,5559,1,24.71,0.0,24.71,0
49136,2024-02-04 02:55:00,West,A,3800,3,37.13,0.0,111.39,0
49137,2024-02-04 02:56:00,East,C,4824,5,19.8,0.05,94.05,1
49138,2024-02-04 02:57:00,West,B,8558,7,21.74,0.0,152.18,0
49139,2024-02-04 02:58:00,East,D,2584,1,16.16,0.0,16.16,0
49140,2024-02-04 02:59:00,Center,F,3439,5,27.44,0.05,130.34,1
49141,2024-02-04 03:00:00,North,E,7265,3,35.86,0.1,96.82,1
49142,2024-02-04 03:01:00,Center,C,5882,1,24.17,0.03,23.44,1
49143,2024-02-04 03:02:00,East,D,2220,1,15.61,0.15,13.27,1
49144,2024-02-04 03:03:00,East,F,3530,5,33.63,0.05,159.74,1
49145,2024-02-04 03:04:00,South,D,1269,7,13.83,0.03,93.91,1
49146,2024-02-04 03:05:00,Center,B,6448,4,30.86,0.15,104.92,1
49147,2024-02-04 03:06:00,Center,B,8191,7,14.18,0.05,94.3,1
49148,2024-02-04 03:07:00,West,D,7381,6,34.97,0.05,199.33,1
49149,2024-02-04 03:08:00,Center,A,1251,6,10.03,0.0,60.18,0
49150,2024-02-04 03:09:00,South,F,8528,4,17.36,0.0,69.44,0
49151,2024-02-04 03:10:00,Center,C,9291,5,16.97,0.05,80.61,1
49152,2024-02-04 03:11:00,West,A,3216,7,9.25,0.0,64.75,0
49153,2024-02-04 03:12:00,Center,D,7625,1,16.78,0.0,16.78,0
49154,2024-02-04 03:13:00,West,D,2467,1,33.0,0.05,31.35,1
49155,2024-02-04 03:14:00,North,E,9489,7,17.42,0.0,121.94,0
49156,2024-02-04 03:15:00,South,C,2820,3,16.72,0.0,50.16,0
49157,2024-02-04 03:16:00,East,B,5271,6,16.6,0.1,89.64,1
49158,2024-02-04 03:17:00,North,A,1562,1,14.38,0.1,12.94,1
49159,2024-02-04 03:18:00,Center,D,8523,3,28.3,0.0,84.9,0
49160,2024-02-04 03:19:00,East,D,5655,2,17.73,0.0,35.46,0
49161,2024-02-04 03:20:00,West,C,6932,7,18.51,0.0,129.57,0
49162,2024-02-04 03:21:00,Center,E,1498,6,17.19,0.05,97.98,1
49163,2024-02-04 03:22:00,East,F,7689,4,11.11,0.1,40.0,1
49164,2024-02-04 03:23:00,East,C,4912,2,19.83,0.15,33.71,1
49165,2024-02-04 03:24:00,North,B,1309,5,17.99,0.1,80.96,1
49166,2024-02-04 03:25:00,Center,E,7529,7,14.2,0.03,96.42,1
49167,2024-02-04 03:26:00,North,C,3516,6,21.09,0.0,126.54,0
49168,2024-02-04 03:27:00,East,F,9699,3,12.59,0.05,35.88,1
49169,2024-02-04 03:28:00,North,E,4335,1,17.8,0.0,17.8,0
49170,2024-02-04 03:29:00,East,D,6132,5,24.23,0.05,115.09,1
49171,2024-02-04 03:30:00,West,D,8935,5,28.23,0.0,141.15,0
49172,2024-02-04 03:31:00,South,D,6296,5,18.11,0.05,86.02,1
49173,2024-02-04 03:32:00,North,F,8586,5,23.08,0.0,115.4,0
49174,2024-02-04 03:33:00,Center,D,8891,6,20.87,0.05,118.96,1
49175,2024-02-04 03:34:00,South,E,7096,7,28.44,0.1,179.17,1
49176,2024-02-04 03:35:00,North,A,1491,3,10.11,0.05,28.81,1
49177,2024-02-04 03:36:00,East,B,7694,4,28.85,0.05,109.63,1
49178,2024-02-04 03:37:00,East,D,5023,1,23.5,0.0,23.5,0
49179,2024-02-04 03:38:00,West,E,9984,1,22.48,0.1,20.23,1
49180,2024-02-04 03:39:00,East,B,6876,2,37.99,0.0,75.98,0
49181,2024-02-04 03:40:00,North,C,1609,1,16.31,0.0,16.31,0
49182,2024-02-04 03:41:00,Center,B,3495,6,37.7,0.03,219.41,1
49183,2024-02-04 03:42:00,East,E,1541,2,33.41,0.0,66.82,0
49184,2024-02-04 03:43:00,South,A,5819,6,15.9,0.0,95.4,0
49185,2024-02-04 03:44:00,West,C,5530,1,23.01,0.1,20.71,1
49186,2024-02-04 03:45:00,South,A,3441,6,36.74,0.0,220.44,0
49187,2024-02-04 03:46:00,South,A,4903,4,13.44,0.1,48.38,1
49188,2024-02-04 03:47:00,North,B,2482,6,19.52,0.0,117.12,0
49189,2024-02-04 03:48:00,East,C,5178,4,28.75,0.1,103.5,1
49190,2024-02-04 03:49:00,West,C,5559,2,19.62,0.0,39.24,0
49191,2024-02-04 03:50:00,West,A,9556,4,30.95,0.05,117.61,1
49192,2024-02-04 03:51:00,Center,B,4765,5,22.32,0.0,111.6,0
49193,2024-02-04 03:52:00,Center,F,8216,4,14.84,0.0,59.36,0
49194,2024-02-04 03:53:00,Center,F,7681,1,9.51,0.0,9.51,0
49195,2024-02-04 03:54:00,East,A,1823,6,40.49,0.15,206.5,1
49196,2024-02-04 03:55:00,North,C,3428,3,11.47,0.03,33.38,1
49197,2024-02-04 03:56:00,North,E,8034,3,12.54,0.05,35.74,1
49198,2024-02-04 03:57:00,South,D,6623,7,16.07,0.15,95.62,1
49199,2024-02-04 03:58:00,East,F,6874,3,15.21,0.03,44.26,1
49200,2024-02-04 03:59:00,North,D,6398,7,25.28,0.05,168.11,1
49201,2024-02-04 04:00:00,East,E,5676,7,15.05,0.0,105.35,0
49202,2024-02-04 04:01:00,West,C,8552,2,54.86,0.0,109.72,0
49203,2024-02-04 04:02:00,West,C,5873,4,15.24,0.15,51.82,1
49204,2024-02-04 04:03:00,East,A,1074,3,18.54,0.0,55.62,0
49205,2024-02-04 04:04:00,West,B,3527,5,25.01,0.1,112.55,1
49206,2024-02-04 04:05:00,West,E,7601,1,30.58,0.0,30.58,0
49207,2024-02-04 04:06:00,North,B,2390,7,17.15,0.0,120.05,0
49208,2024-02-04 04:07:00,East,A,2357,5,22.32,0.0,111.6,0
49209,2024-02-04 04:08:00,East,C,8536,2,5.13,0.0,10.26,0
49210,2024-02-04 04:09:00,South,C,3323,6,39.82,0.0,238.92,0
49211,2024-02-04 04:10:00,North,B,7484,4,15.87,0.1,57.13,1
49212,2024-02-04 04:11:00,West,E,9069,3,13.18,0.0,39.54,0
49213,2024-02-04 04:12:00,Center,F,2999,5,32.78,0.03,158.98,1
49214,2024-02-04 04:13:00,East,F,7151,1,20.67,0.05,19.64,1
49215,2024-02-04 04:14:00,Center,F,8583,1,16.67,0.0,16.67,0
49216,2024-02-04 04:15:00,East,C,3114,4,7.13,0.0,28.52,0
49217,2024-02-04 04:16:00,North,E,9617,5,18.43,0.0,92.15,0
49218,2024-02-04 04:17:00,East,B,8595,1,19.64,0.03,19.05,1
49219,2024-02-04 04:18:00,East,F,9275,3,42.09,0.1,113.64,1
49220,2024-02-04 04:19:00,West,C,5741,6,14.67,0.0,88.02,0
49221,2024-02-04 04:20:00,West,D,3571,7,19.52,0.05,129.81,1
49222,2024-02-04 04:21:00,Center,B,5092,4,35.96,0.0,143.84,0
49223,2024-02-04 04:22:00,East,C,2515,2,13.76,0.1,24.77,1
49224,2024-02-04 04:23:00,South,D,5865,2,43.65,0.15,74.2,1
49225,2024-02-04 04:24:00,South,B,8672,7,16.61,0.1,104.64,1
49226,2024-02-04 04:25:00,South,B,2390,7,18.41,0.03,125.0,1
49227,2024-02-04 04:26:00,Center,B,6665,1,30.39,0.05,28.87,1
49228,2024-02-04 04:27:00,Center,E,3290,2,14.75,0.03,28.62,1
49229,2024-02-04 04:28:00,South,D,9212,7,8.87,0.0,62.09,0
49230,2024-02-04 04:29:00,West,B,8181,6,18.75,0.03,109.12,1
49231,2024-02-04 04:30:00,South,F,9959,1,49.38,0.0,49.38,0
49232,2024-02-04 04:31:00,North,C,3085,7,18.88,0.1,118.94,1
49233,2024-02-04 04:32:00,East,F,3567,4,37.98,0.05,144.32,1
49234,2024-02-04 04:33:00,East,D,3095,4,10.63,0.0,42.52,0
49235,2024-02-04 04:34:00,South,A,9669,3,14.44,0.05,41.15,1
49236,2024-02-04 04:35:00,South,D,4754,1,21.4,0.05,20.33,1
49237,2024-02-04 04:36:00,South,E,7479,2,11.76,0.0,23.52,0
49238,2024-02-04 04:37:00,East,E,4723,6,24.29,0.1,131.17,1
49239,2024-02-04 04:38:00,East,B,1718,5,10.71,0.05,50.87,1
49240,2024-02-04 04:39:00,North,C,7407,7,15.38,0.0,107.66,0
49241,2024-02-04 04:40:00,North,F,7586,5,9.67,0.1,43.52,1
49242,2024-02-04 04:41:00,Center,C,2943,5,15.55,0.03,75.42,1
49243,2024-02-04 04:42:00,North,B,9210,7,10.43,0.1,65.71,1
49244,2024-02-04 04:43:00,West,F,9174,5,12.21,0.0,61.05,0
49245,2024-02-04 04:44:00,South,E,8597,1,37.13,0.05,35.27,1
49246,2024-02-04 04:45:00,Center,B,9269,7,15.0,0.1,94.5,1
49247,2024-02-04 04:46:00,Center,B,8063,3,17.82,0.1,48.11,1
49248,2024-02-04 04:47:00,South,B,1698,6,27.95,0.0,167.7,0
49249,2024-02-04 04:48:00,East,F,3169,4,14.11,0.0,56.44,0
49250,2024-02-04 04:49:00,North,F,2849,4,38.83,0.0,155.32,0
49251,2024-02-04 04:50:00,Center,A,2191,1,15.11,0.0,15.11,0
49252,2024-02-04 04:51:00,South,A,6492,4,19.03,0.1,68.51,1
49253,2024-02-04 04:52:00,East,C,7038,7,23.02,0.0,161.14,0
49254,2024-02-04 04:53:00,Center,A,1433,5,10.17,0.0,50.85,0
49255,2024-02-04 04:54:00,West,A,3252,1,12.31,0.05,11.69,1
49256,2024-02-04 04:55:00,Center,F,8867,3,28.86,0.03,83.98,1
49257,2024-02-04 04:56:00,North,C,1445,2,10.91,0.03,21.17,1
49258,2024-02-04 04:57:00,West,C,1793,5,26.99,0.1,121.46,1
49259,2024-02-04 04:58:00,South,C,6544,5,9.37,0.05,44.51,1
49260,2024-02-04 04:59:00,West,F,9476,7,34.87,0.05,231.89,1
49261,2024-02-04 05:00:00,North,B,3470,7,30.4,0.0,212.8,0
49262,2024-02-04 05:01:00,East,F,9305,7,32.76,0.03,222.44,1
49263,2024-02-04 05:02:00,West,C,5463,4,11.98,0.0,47.92,0
49264,2024-02-04 05:03:00,Center,F,5891,4,27.41,0.05,104.16,1
49265,2024-02-04 05:04:00,West,C,3814,2,26.38,0.0,52.76,0
49266,2024-02-04 05:05:00,North,F,8955,6,17.87,0.0,107.22,0
49267,2024-02-04 05:06:00,East,B,5262,6,17.98,0.05,102.49,1
49268,2024-02-04 05:07:00,East,E,4306,1,11.24,0.0,11.24,0
49269,2024-02-04 05:08:00,South,D,1033,1,19.1,0.15,16.24,1
49270,2024-02-04 05:09:00,South,B,5427,3,24.18,0.03,70.36,1
49271,2024-02-04 05:10:00,South,D,9947,2,18.82,0.0,37.64,0
49272,2024-02-04 05:11:00,West,D,5343,2,18.49,0.0,36.98,0
49273,2024-02-04 05:12:00,East,E,1418,3,34.43,0.1,92.96,1
49274,2024-02-04 05:13:00,East,C,5659,5,35.31,0.0,176.55,0
49275,2024-02-04 05:14:00,Center,B,1603,7,18.22,0.0,127.54,0
49276,2024-02-04 05:15:00,East,F,6712,1,7.47,0.0,7.47,0
49277,2024-02-04 05:16:00,South,B,7199,2,22.14,0.1,39.85,1
49278,2024-02-04 05:17:00,South,C,1568,1,35.87,0.03,34.79,1
49279,2024-02-04 05:18:00,North,E,6003,5,18.92,0.1,85.14,1
49280,2024-02-04 05:19:00,South,E,6827,6,18.45,0.05,105.16,1
49281,2024-02-04 05:20:00,East,F,9575,3,27.18,0.0,81.54,0
49282,2024-02-04 05:21:00,North,C,7433,7,14.63,0.0,102.41,0
49283,2024-02-04 05:22:00,Center,B,5458,4,21.26,0.05,80.79,1
49284,2024-02-04 05:23:00,East,F,6668,2,18.41,0.05,34.98,1
49285,2024-02-04 05:24:00,North,D,1487,5,25.57,0.1,115.06,1
49286,2024-02-04 05:25:00,South,D,8599,4,18.05,0.15,61.37,1
49287,2024-02-04 05:26:00,Center,B,4601,4,28.47,0.15,96.8,1
49288,2024-02-04 05:27:00,North,D,7621,2,15.92,0.05,30.25,1
49289,2024-02-04 05:28:00,Center,C,7226,5,27.51,0.05,130.67,1
49290,2024-02-04 05:29:00,South,C,2531,5,12.5,0.1,56.25,1
49291,2024-02-04 05:30:00,East,C,4764,3,39.07,0.1,105.49,1
49292,2024-02-04 05:31:00,North,F,5362,4,12.68,0.0,50.72,0
49293,2024-02-04 05:32:00,Center,B,4478,4,15.23,0.1,54.83,1
49294,2024-02-04 05:33:00,South,B,1262,3,10.88,0.0,32.64,0
49295,2024-02-04 05:34:00,South,D,1117,2,20.87,0.05,39.65,1
49296,2024-02-04 05:35:00,East,B,1841,1,17.64,0.0,17.64,0
49297,2024-02-04 05:36:00,East,B,6662,1,32.94,0.05,31.29,1
49298,2024-02-04 05:37:00,North,C,4187,4,19.37,0.0,77.48,0
49299,2024-02-04 05:38:00,Center,D,4937,4,15.21,0.03,59.01,1
49300,2024-02-04 05:39:00,South,C,8130,2,14.91,0.0,29.82,0
49301,2024-02-04 05:40:00,South,D,1318,3,21.79,0.1,58.83,1
49302,2024-02-04 05:41:00,Center,B,6993,2,16.95,0.05,32.2,1
49303,2024-02-04 05:42:00,South,B,4173,6,36.15,0.03,210.39,1
49304,2024-02-04 05:43:00,North,C,6551,3,14.97,0.05,42.66,1
49305,2024-02-04 05:44:00,Center,B,1115,4,41.93,0.0,167.72,0
49306,2024-02-04 05:45:00,South,D,5366,3,57.9,0.15,147.64,1
49307,2024-02-04 05:46:00,Center,D,7874,5,7.52,0.05,35.72,1
49308,2024-02-04 05:47:00,Center,B,4671,1,26.76,0.05,25.42,1
49309,2024-02-04 05:48:00,West,C,2591,5,10.03,0.0,50.15,0
49310,2024-02-04 05:49:00,West,B,7299,2,21.99,0.03,42.66,1
49311,2024-02-04 05:50:00,Center,F,7542,7,25.99,0.03,176.47,1
49312,2024-02-04 05:51:00,West,A,8550,5,31.96,0.1,143.82,1
49313,2024-02-04 05:52:00,East,D,6007,2,15.01,0.0,30.02,0
49314,2024-02-04 05:53:00,Center,C,2004,2,24.44,0.1,43.99,1
49315,2024-02-04 05:54:00,Center,D,8287,3,22.7,0.05,64.69,1
49316,2024-02-04 05:55:00,East,D,7183,6,27.7,0.1,149.58,1
49317,2024-02-04 05:56:00,South,C,5228,6,57.18,0.1,308.77,1
49318,2024-02-04 05:57:00,East,E,6022,3,10.81,0.0,32.43,0
49319,2024-02-04 05:58:00,North,D,4881,5,29.53,0.05,140.27,1
49320,2024-02-04 05:59:00,Center,D,4942,7,13.18,0.03,89.49,1
49321,2024-02-04 06:00:00,East,C,1871,7,15.54,0.0,108.78,0
49322,2024-02-04 06:01:00,North,F,2528,2,24.08,0.03,46.72,1
49323,2024-02-04 06:02:00,West,B,3575,3,15.73,0.1,42.47,1
49324,2024-02-04 06:03:00,Center,E,1236,7,34.03,0.0,238.21,0
49325,2024-02-04 06:04:00,South,F,5407,4,8.98,0.1,32.33,1
49326,2024-02-04 06:05:00,East,F,1383,5,17.63,0.0,88.15,0
49327,2024-02-04 06:06:00,Center,D,1532,5,16.24,0.0,81.2,0
49328,2024-02-04 06:07:00,South,C,8635,2,88.71,0.1,159.68,1
49329,2024-02-04 06:08:00,South,E,2123,5,25.82,0.0,129.1,0
49330,2024-02-04 06:09:00,West,E,9580,4,23.65,0.1,85.14,1
49331,2024-02-04 06:10:00,East,D,2174,6,28.81,0.0,172.86,0
49332,2024-02-04 06:11:00,Center,A,3047,5,35.99,0.0,179.95,0
49333,2024-02-04 06:12:00,East,C,4828,6,9.2,0.05,52.44,1
49334,2024-02-04 06:13:00,Center,F,6873,7,25.06,0.0,175.42,0
49335,2024-02-04 06:14:00,West,E,8783,6,37.77,0.05,215.29,1
49336,2024-02-04 06:15:00,Center,E,1171,4,15.37,0.0,61.48,0
49337,2024-02-04 06:16:00,South,C,2377,4,21.29,0.1,76.64,1
49338,2024-02-04 06:17:00,North,D,8931,3,37.83,0.05,107.82,1
49339,2024-02-04 06:18:00,Center,A,1158,6,13.53,0.05,77.12,1
49340,2024-02-04 06:19:00,East,D,1871,1,19.45,0.1,17.5,1
49341,2024-02-04 06:20:00,Center,B,9674,7,29.17,0.0,204.19,0
49342,2024-02-04 06:21:00,Center,F,5375,3,15.21,0.0,45.63,0
49343,2024-02-04 06:22:00,East,E,3884,3,21.07,0.03,61.31,1
49344,2024-02-04 06:23:00,East,E,4498,7,20.74,0.1,130.66,1
49345,2024-02-04 06:24:00,East,B,3511,4,20.08,0.05,76.3,1
49346,2024-02-04 06:25:00,East,E,3227,2,17.0,0.05,32.3,1
49347,2024-02-04 06:26:00,Center,C,4528,5,32.24,0.05,153.14,1
49348,2024-02-04 06:27:00,Center,F,5652,6,17.29,0.05,98.55,1
49349,2024-02-04 06:28:00,Center,B,9313,3,16.83,0.0,50.49,0
49350,2024-02-04 06:29:00,North,C,3471,2,13.17,0.0,26.34,0
49351,2024-02-04 06:30:00,South,A,3779,2,44.08,0.15,74.94,1
49352,2024-02-04 06:31:00,North,C,2134,5,7.11,0.0,35.55,0
49353,2024-02-04 06:32:00,Center,E,1953,6,22.48,0.0,134.88,0
49354,2024-02-04 06:33:00,Center,E,6027,7,12.83,0.05,85.32,1
49355,2024-02-04 06:34:00,Center,F,3941,6,17.39,0.0,104.34,0
49356,2024-02-04 06:35:00,Center,C,9343,3,35.78,0.0,107.34,0
49357,2024-02-04 06:36:00,South,B,7193,7,18.17,0.1,114.47,1
49358,2024-02-04 06:37:00,East,C,1374,6,21.2,0.0,127.2,0
49359,2024-02-04 06:38:00,North,E,9606,7,17.53,0.0,122.71,0
49360,2024-02-04 06:39:00,North,E,4564,3,26.63,0.05,75.9,1
49361,2024-02-04 06:40:00,South,F,7544,2,17.06,0.0,34.12,0
49362,2024-02-04 06:41:00,South,C,5119,1,22.1,0.0,22.1,0
49363,2024-02-04 06:42:00,South,C,9120,1,25.51,0.1,22.96,1
49364,2024-02-04 06:43:00,Center,B,3532,1,16.22,0.0,16.22,0
49365,2024-02-04 06:44:00,South,A,8626,6,16.76,0.05,95.53,1
49366,2024-02-04 06:45:00,South,F,9768,6,19.87,0.0,119.22,0
49367,2024-02-04 06:46:00,West,B,1974,4,9.81,0.15,33.35,1
49368,2024-02-04 06:47:00,North,A,1283,1,9.93,0.03,9.63,1
