event_id,event_time,entity_id,district,source_system,event_type,metric_volume,metric_value,latency_ms,priority,status
EV12_0029225,2025-10-03 22:29:00,БАН_02806,Сектор-Б,mobile,authorize,2,762.67,383.2,low,ok
EV12_0029226,2025-10-03 22:32:00,БАН_02100,Сектор-В,api,authorize,4,672.38,170.0,low,ok
EV12_0029227,2025-10-03 22:32:00,БАН_01412,Сектор-Б,api,cash_withdraw,3,388.44,193.2,critical,ok
EV12_0029228,2025-10-03 22:33:00,БАН_00429,Сектор-Ж,mobile,fraud_alert,10,923.56,142.4,medium,ok
EV12_0029229,2025-10-03 22:35:00,БАН_00312,Сектор-Б,api,fraud_alert,5,1657.68,109.8,medium,ok
EV12_0029230,2025-10-03 22:35:00,БАН_02469,Сектор-Ж,api,authorize,8,678.73,342.0,medium,delayed
EV12_0029231,2025-10-03 22:36:00,БАН_02698,Сектор-Г,iot,cash_withdraw,5,1194.55,171.2,medium,warning
EV12_0029232,2025-10-03 22:37:00,БАН_00186,Сектор-Д,iot,clear,6,943.3,164.6,medium,ok
EV12_0029233,2025-10-03 22:40:00,БАН_03101,Сектор-Б,iot,fraud_alert,7,1149.73,252.4,medium,ok
EV12_0029234,2025-10-03 22:41:00,БАН_00642,Сектор-Е,iot,transfer,6,891.4,228.9,low,ok
EV12_0029235,2025-10-03 22:46:00,БАН_02883,Сектор-А,mobile,transfer,6,451.23,155.8,critical,ok
EV12_0029236,2025-10-03 22:47:00,БАН_00246,Сектор-А,mobile,authorize,2,1420.92,353.7,low,ok
EV12_0029237,2025-10-03 22:48:00,БАН_01547,Сектор-Ж,batch_loader,transfer,7,217.32,271.8,low,ok
EV12_0029238,2025-10-03 22:50:00,БАН_01893,Сектор-Б,api,transfer,3,1027.62,253.2,low,ok
EV12_0029239,2025-10-03 22:51:00,БАН_01832,Сектор-Е,api,clear,4,739.56,235.6,high,ok
EV12_0029240,2025-10-03 22:53:00,БАН_02268,Сектор-В,batch_loader,transfer,9,968.29,267.5,medium,ok
EV12_0029241,2025-10-03 22:54:00,БАН_01017,Сектор-Б,api,cash_withdraw,8,1909.59,43.8,medium,ok
EV12_0029242,2025-10-03 22:55:00,БАН_03074,Сектор-Ж,mobile,authorize,5,1592.22,345.2,low,ok
EV12_0029243,2025-10-03 22:58:00,БАН_00900,Сектор-Ж,batch_loader,clear,6,422.36,70.8,high,delayed
EV12_0029244,2025-10-03 23:00:00,БАН_03015,Сектор-Е,batch_loader,transfer,4,723.01,138.8,low,ok
EV12_0029245,2025-10-03 23:04:00,БАН_00631,Сектор-Е,mobile,authorize,9,1648.59,138.0,low,ok
EV12_0029246,2025-10-03 23:04:00,БАН_00759,Сектор-А,edge,clear,9,653.47,214.8,low,ok
EV12_0029247,2025-10-03 23:05:00,БАН_03112,Сектор-В,api,cash_withdraw,9,776.3,176.7,low,ok
EV12_0029248,2025-10-03 23:08:00,БАН_02650,Сектор-А,api,cash_withdraw,3,816.09,196.9,medium,ok
EV12_0029249,2025-10-03 23:08:00,БАН_02523,Сектор-Г,api,clear,8,1097.68,221.4,low,ok
EV12_0029250,2025-10-03 23:08:00,БАН_00126,Сектор-З,edge,clear,8,542.06,183.5,medium,ok
EV12_0029251,2025-10-03 23:10:00,БАН_00353,Сектор-Е,api,cash_withdraw,4,509.7,263.9,low,ok
EV12_0029252,2025-10-03 23:11:00,БАН_00905,Сектор-З,api,fraud_alert,8,1706.94,343.8,low,ok
EV12_0029253,2025-10-03 23:14:00,БАН_02124,Сектор-Д,edge,fraud_alert,11,700.63,332.3,low,ok
EV12_0029254,2025-10-03 23:14:00,БАН_02572,Сектор-Е,iot,cash_withdraw,8,749.53,354.5,low,ok
EV12_0029255,2025-10-03 23:15:00,БАН_00360,Сектор-Е,batch_loader,transfer,6,2125.12,100.7,low,ok
EV12_0029256,2025-10-03 23:19:00,БАН_00089,Сектор-А,iot,cash_withdraw,10,1341.21,251.2,low,ok
EV12_0029257,2025-10-03 23:29:00,БАН_03495,Сектор-Г,iot,authorize,7,732.4,224.8,medium,ok
EV12_0029258,2025-10-03 23:29:00,БАН_01376,Сектор-Е,mobile,clear,10,1077.07,229.4,medium,delayed
EV12_0029259,2025-10-03 23:30:00,БАН_00442,Сектор-Е,iot,clear,8,70.05,115.3,high,ok
EV12_0029260,2025-10-03 23:30:00,БАН_01946,Сектор-Е,api,authorize,9,972.86,228.0,low,delayed
EV12_0029261,2025-10-03 23:36:00,БАН_01822,Сектор-Ж,iot,clear,4,243.68,249.4,medium,warning
EV12_0029262,2025-10-03 23:37:00,БАН_02356,Сектор-Е,iot,authorize,7,1930.16,370.3,medium,ok
EV12_0029263,2025-10-03 23:39:00,БАН_00803,Сектор-А,api,authorize,8,2055.12,357.0,high,delayed
EV12_0029264,2025-10-03 23:39:00,БАН_00473,Сектор-Б,mobile,fraud_alert,9,505.59,353.0,medium,ok
EV12_0029265,2025-10-03 23:40:00,БАН_01741,Сектор-Б,mobile,fraud_alert,9,312.01,278.4,high,ok
EV12_0029266,2025-10-03 23:41:00,БАН_00777,Сектор-В,mobile,authorize,4,1231.05,297.5,high,ok
EV12_0029267,2025-10-03 23:44:00,БАН_00857,Сектор-Д,portal,transfer,6,1706.88,239.1,low,ok
EV12_0029268,2025-10-03 23:45:00,БАН_00675,Сектор-А,batch_loader,transfer,7,1357.93,223.9,low,ok
EV12_0029269,2025-10-03 23:47:00,БАН_01181,Сектор-Г,batch_loader,clear,5,549.25,268.1,low,ok
EV12_0029270,2025-10-03 23:48:00,БАН_02500,Сектор-Ж,edge,clear,8,4955.6,222.2,low,ok
EV12_0029271,2025-10-03 23:49:00,БАН_02110,Сектор-В,batch_loader,clear,9,877.66,232.3,medium,ok
EV12_0029272,2025-10-03 23:50:00,БАН_00433,Сектор-З,mobile,authorize,6,579.47,254.0,low,ok
EV12_0029273,2025-10-03 23:55:00,БАН_01204,Сектор-З,api,fraud_alert,11,521.13,390.2,medium,ok
EV12_0029274,2025-10-04 00:01:00,БАН_03170,Сектор-В,iot,cash_withdraw,9,664.57,121.5,low,ok
EV12_0029275,2025-10-04 00:01:00,БАН_02729,Сектор-В,mobile,clear,5,508.74,268.4,medium,ok
EV12_0029276,2025-10-04 00:01:00,БАН_02776,Сектор-З,api,fraud_alert,9,606.16,312.1,medium,ok
EV12_0029277,2025-10-04 00:02:00,БАН_01308,Сектор-Ж,api,cash_withdraw,6,727.22,126.1,high,ok
EV12_0029278,2025-10-04 00:05:00,БАН_01196,Сектор-Б,mobile,cash_withdraw,12,575.51,170.3,high,ok
EV12_0029279,2025-10-04 00:08:00,БАН_00221,Сектор-А,edge,transfer,9,1039.59,166.2,low,ok
EV12_0029280,2025-10-04 00:08:00,БАН_02821,Сектор-Г,batch_loader,transfer,4,1060.59,380.3,low,ok
EV12_0029281,2025-10-04 00:09:00,БАН_02162,Сектор-Б,iot,cash_withdraw,4,568.22,190.9,low,ok
EV12_0029282,2025-10-04 00:10:00,БАН_02345,Сектор-Д,iot,cash_withdraw,4,1702.43,332.0,low,ok
EV12_0029283,2025-10-04 00:10:00,БАН_01706,Сектор-В,api,authorize,5,860.81,311.9,medium,warning
EV12_0029284,2025-10-04 00:11:00,БАН_00936,Сектор-А,mobile,authorize,9,2018.7,170.0,high,ok
EV12_0029285,2025-10-04 00:11:00,БАН_01824,Сектор-Г,iot,authorize,7,1396.38,235.7,medium,ok
EV12_0029286,2025-10-04 00:12:00,БАН_01992,Сектор-В,batch_loader,fraud_alert,10,2405.02,297.7,low,ok
EV12_0029287,2025-10-04 00:16:00,БАН_02372,Сектор-Б,edge,transfer,8,2735.27,321.4,medium,ok
EV12_0029288,2025-10-04 00:18:00,БАН_03181,Сектор-З,iot,transfer,4,1920.97,220.0,medium,ok
EV12_0029289,2025-10-04 00:18:00,БАН_01624,Сектор-Е,mobile,cash_withdraw,8,2856.41,233.0,high,warning
EV12_0029290,2025-10-04 00:20:00,БАН_00894,Сектор-Г,edge,authorize,12,558.72,266.0,high,delayed
EV12_0029291,2025-10-04 00:22:00,БАН_02186,Сектор-Е,portal,fraud_alert,6,1062.62,190.3,medium,ok
EV12_0029292,2025-10-04 00:22:00,БАН_01326,Сектор-В,batch_loader,clear,5,1091.94,108.9,high,ok
EV12_0029293,2025-10-04 00:23:00,БАН_00510,Сектор-Г,edge,clear,7,2432.12,286.4,low,ok
EV12_0029294,2025-10-04 00:25:00,БАН_03471,Сектор-Б,iot,clear,2,760.2,184.0,low,ok
EV12_0029295,2025-10-04 00:28:00,БАН_00593,Сектор-Е,portal,clear,3,1251.36,202.6,low,ok
EV12_0029296,2025-10-04 00:28:00,БАН_00921,Сектор-Б,batch_loader,cash_withdraw,6,3012.67,228.7,medium,ok
EV12_0029297,2025-10-04 00:29:00,БАН_00854,Сектор-Д,iot,authorize,9,1726.24,137.0,low,ok
EV12_0029298,2025-10-04 00:29:00,БАН_01929,Сектор-Е,iot,cash_withdraw,3,1752.66,241.4,high,failed
EV12_0029299,2025-10-04 00:30:00,БАН_00431,Сектор-Б,batch_loader,authorize,6,1900.62,360.3,critical,ok
EV12_0029300,2025-10-04 00:30:00,БАН_00636,Сектор-Д,edge,cash_withdraw,5,537.17,225.6,medium,ok
EV12_0029301,2025-10-04 00:37:00,БАН_01658,Сектор-Д,edge,authorize,4,994.82,352.2,high,ok
EV12_0029302,2025-10-04 00:37:00,БАН_03243,Сектор-Г,edge,authorize,2,2748.59,351.8,low,delayed
EV12_0029303,2025-10-04 00:40:00,БАН_00842,Сектор-Ж,mobile,cash_withdraw,7,605.21,337.5,medium,ok
EV12_0029304,2025-10-04 00:40:00,БАН_01257,Сектор-Ж,api,clear,11,482.03,332.4,low,delayed
EV12_0029305,2025-10-04 00:42:00,БАН_02070,Сектор-В,mobile,clear,6,1589.06,300.5,low,ok
EV12_0029306,2025-10-04 00:42:00,БАН_03147,Сектор-Б,iot,transfer,11,690.45,264.1,low,ok
EV12_0029307,2025-10-04 00:44:00,БАН_00195,Сектор-Ж,edge,authorize,5,207.18,,low,ok
EV12_0029308,2025-10-04 00:44:00,БАН_01594,Сектор-Г,portal,authorize,10,636.35,183.9,high,ok
EV12_0029309,2025-10-04 00:45:00,БАН_02364,Сектор-Д,batch_loader,clear,6,910.88,340.6,low,ok
EV12_0029310,2025-10-04 00:46:00,БАН_01902,Сектор-А,mobile,clear,4,387.74,247.0,high,ok
EV12_0029311,2025-10-04 00:46:00,БАН_00851,Сектор-З,mobile,authorize,5,1362.8,251.5,low,delayed
EV12_0029312,2025-10-04 00:47:00,БАН_02738,Сектор-Б,edge,cash_withdraw,3,1136.67,316.0,low,ok
EV12_0029313,2025-10-04 00:49:00,БАН_02048,Сектор-Д,iot,fraud_alert,3,428.95,198.6,high,ok
EV12_0029314,2025-10-04 00:51:00,БАН_03315,Сектор-Е,api,authorize,6,2301.82,273.3,critical,ok
EV12_0029315,2025-10-04 00:52:00,БАН_02977,Сектор-Б,api,authorize,11,722.98,206.8,high,ok
EV12_0029316,2025-10-04 00:52:00,БАН_02595,Сектор-Б,mobile,authorize,5,1691.68,347.8,low,ok
EV12_0029317,2025-10-04 00:54:00,БАН_00685,Сектор-Е,batch_loader,clear,10,938.08,204.3,high,ok
EV12_0029318,2025-10-04 00:56:00,БАН_02303,Сектор-Ж,iot,clear,7,776.85,194.4,low,ok
EV12_0029319,2025-10-04 00:57:00,БАН_02514,Сектор-Ж,batch_loader,clear,6,1434.04,116.7,low,ok
EV12_0029320,2025-10-04 00:58:00,БАН_00425,Сектор-Ж,api,authorize,9,1210.88,367.6,medium,ok
EV12_0029321,2025-10-04 00:59:00,БАН_01574,Сектор-Д,api,transfer,3,1605.5,198.6,high,ok
EV12_0029322,2025-10-04 00:59:00,БАН_00024,Сектор-Е,edge,transfer,3,1218.16,221.7,medium,ok
EV12_0029323,2025-10-04 01:01:00,БАН_00093,Сектор-Г,batch_loader,authorize,11,1232.55,222.1,medium,ok
EV12_0029324,2025-10-04 01:02:00,БАН_01996,Сектор-З,api,clear,6,1496.37,94.2,low,ok
EV12_0029325,2025-10-04 01:02:00,БАН_03251,Сектор-А,mobile,clear,6,1084.99,317.8,medium,ok
EV12_0029326,2025-10-04 01:06:00,БАН_02695,Сектор-Г,mobile,cash_withdraw,2,146.07,339.3,low,ok
EV12_0029327,2025-10-04 01:06:00,БАН_02338,Сектор-З,iot,clear,5,2487.94,347.0,medium,ok
EV12_0029328,2025-10-04 01:07:00,БАН_00377,Сектор-А,iot,clear,4,624.6,160.6,medium,ok
EV12_0029329,2025-10-04 01:08:00,БАН_02494,Сектор-А,edge,clear,8,446.23,182.8,low,ok
EV12_0029330,2025-10-04 01:10:00,БАН_01168,Сектор-Б,api,transfer,5,129.89,351.4,critical,ok
EV12_0029331,2025-10-04 01:10:00,БАН_03278,Сектор-Б,mobile,transfer,11,713.3,225.8,low,ok
EV12_0029332,2025-10-04 01:12:00,БАН_00689,Сектор-А,batch_loader,cash_withdraw,5,611.2,172.8,medium,ok
EV12_0029333,2025-10-04 01:13:00,БАН_02059,Сектор-Е,mobile,cash_withdraw,10,583.57,417.7,low,ok
EV12_0029334,2025-10-04 01:15:00,БАН_02264,Сектор-Г,api,authorize,12,1162.68,235.9,low,ok
EV12_0029335,2025-10-04 01:16:00,БАН_00877,Сектор-З,iot,clear,4,1047.87,364.7,low,ok
EV12_0029336,2025-10-04 01:20:00,БАН_02011,Сектор-Е,batch_loader,fraud_alert,2,1134.66,221.0,high,ok
EV12_0029337,2025-10-04 01:21:00,БАН_02767,Сектор-В,api,cash_withdraw,3,849.27,319.3,high,ok
EV12_0029338,2025-10-04 01:22:00,БАН_00691,Сектор-А,mobile,transfer,7,814.9595159459213,215.2,low,failed
EV12_0029339,2025-10-04 01:23:00,БАН_03106,Сектор-А,iot,clear,13,459.86,179.9,low,ok
EV12_0029340,2025-10-04 01:24:00,БАН_02557,Сектор-Г,api,authorize,8,1225.11,249.9,low,ok
EV12_0029341,2025-10-04 01:25:00,БАН_00391,Сектор-А,portal,authorize,3,485.03,320.1,high,delayed
EV12_0029342,2025-10-04 01:25:00,БАН_01113,Сектор-А,mobile,clear,6,1441.75,253.4,low,ok
EV12_0029343,2025-10-04 01:28:00,БАН_01138,Сектор-Ж,api,authorize,5,2051.43,272.4,medium,ok
EV12_0029344,2025-10-04 01:30:00,БАН_00556,Сектор-Б,iot,cash_withdraw,3,445.87,130.9,high,ok
EV12_0029345,2025-10-04 01:31:00,БАН_03422,Сектор-Б,api,clear,6,911.73,343.4,low,ok
EV12_0029346,2025-10-04 01:32:00,БАН_03180,Сектор-В,mobile,authorize,12,2473.6,166.2,low,delayed
EV12_0029347,2025-10-04 01:33:00,БАН_02662,Сектор-Г,api,authorize,3,1914.81,214.1,medium,warning
EV12_0029348,2025-10-04 01:33:00,БАН_00856,Сектор-З,edge,authorize,7,1046.15,276.9,low,ok
EV12_0029349,2025-10-04 01:37:00,БАН_02629,Сектор-А,mobile,clear,9,340.2,315.2,low,delayed
EV12_0029350,2025-10-04 01:37:00,БАН_01818,Сектор-З,api,clear,2,1391.36,273.1,critical,ok
EV12_0029351,2025-10-04 01:39:00,БАН_00053,Сектор-В,iot,clear,7,1911.15,306.1,medium,ok
EV12_0029352,2025-10-04 01:44:00,БАН_00130,Сектор-Е,iot,clear,7,2237.61,190.9,high,ok
EV12_0029353,2025-10-04 01:46:00,БАН_01937,Сектор-Ж,batch_loader,cash_withdraw,4,2065.28,301.3,low,ok
EV12_0029354,2025-10-04 01:47:00,БАН_00017,Сектор-Б,batch_loader,cash_withdraw,10,712.17,328.9,medium,ok
EV12_0029355,2025-10-04 01:49:00,БАН_02922,Сектор-Д,mobile,clear,11,378.99,286.0,medium,delayed
EV12_0029356,2025-10-04 01:49:00,БАН_00846,Сектор-З,mobile,clear,11,586.99,300.5,high,delayed
EV12_0029357,2025-10-04 01:51:00,БАН_02028,Сектор-Б,batch_loader,authorize,8,1652.72,160.7,medium,ok
EV12_0029358,2025-10-04 01:53:00,БАН_01636,Сектор-А,batch_loader,transfer,9,814.81,345.5,low,ok
EV12_0029359,2025-10-04 01:56:00,БАН_02386,Сектор-З,mobile,authorize,6,691.84,256.4,low,ok
EV12_0029360,2025-10-04 01:57:00,БАН_01445,Сектор-Г,portal,clear,8,577.5,189.7,low,ok
EV12_0029361,2025-10-04 02:00:00,БАН_01925,Сектор-А,mobile,clear,5,720.88,505.2,critical,ok
EV12_0029362,2025-10-04 02:00:00,БАН_00228,Сектор-Ж,iot,clear,8,406.66,291.0,low,ok
EV12_0029363,2025-10-04 02:01:00,БАН_00812,Сектор-Г,api,transfer,7,1479.62,322.3,high,warning
EV12_0029364,2025-10-04 02:01:00,БАН_02848,Сектор-Б,batch_loader,authorize,7,1040.79,233.3,high,ok
EV12_0029365,2025-10-04 02:02:00,БАН_02322,Сектор-А,portal,authorize,3,1158.77,208.2,low,ok
EV12_0029366,2025-10-04 02:02:00,БАН_00477,Сектор-Е,iot,cash_withdraw,11,526.53,391.83975323241884,high,warning
EV12_0029367,2025-10-04 02:02:00,БАН_03493,Сектор-В,iot,authorize,10,1322.29,188.7,high,ok
EV12_0029368,2025-10-04 02:03:00,БАН_00283,Сектор-Е,api,cash_withdraw,4,729.53,31.1,medium,ok
EV12_0029369,2025-10-04 02:04:00,БАН_01552,Сектор-А,api,clear,6,664.05,809.9950106432128,low,warning
EV12_0029370,2025-10-04 02:05:00,БАН_00191,Сектор-А,iot,cash_withdraw,8,1755.27,452.5,low,ok
EV12_0029371,2025-10-04 02:09:00,БАН_00750,Сектор-З,batch_loader,authorize,4,834.01,106.9,high,ok
EV12_0029372,2025-10-04 02:10:00,БАН_00812,Сектор-Ж,edge,authorize,11,2098.07,302.1,low,warning
EV12_0029373,2025-10-04 02:14:00,БАН_01953,Сектор-Ж,portal,clear,5,841.8,153.3,low,ok
EV12_0029374,2025-10-04 02:15:00,БАН_03499,Сектор-В,portal,cash_withdraw,3,1612.21,218.7,low,ok
EV12_0029375,2025-10-04 02:15:00,БАН_01340,Сектор-Ж,portal,authorize,5,763.45,182.1,medium,ok
EV12_0029376,2025-10-04 02:15:00,БАН_00664,Сектор-Б,batch_loader,authorize,10,905.05,1271.1315582578777,high,warning
EV12_0029377,2025-10-04 02:16:00,БАН_01049,Сектор-Д,batch_loader,clear,5,2364.68,273.1,high,delayed
EV12_0029378,2025-10-04 02:20:00,БАН_01947,Сектор-А,api,authorize,7,1358.38,125.9,high,warning
EV12_0029379,2025-10-04 02:22:00,БАН_00475,Сектор-В,api,transfer,5,307.47,214.9,high,ok
EV12_0029380,2025-10-04 02:23:00,БАН_00485,Сектор-А,batch_loader,authorize,7,954.92,280.5,medium,ok
EV12_0029381,2025-10-04 02:24:00,БАН_00149,Сектор-В,batch_loader,authorize,8,818.91,245.9,low,delayed
EV12_0029382,2025-10-04 02:25:00,БАН_03101,Сектор-А,mobile,clear,7,1429.11,357.6,medium,ok
EV12_0029383,2025-10-04 02:26:00,БАН_00974,Сектор-Д,iot,authorize,9,61.64812282010981,285.2,medium,failed
EV12_0029384,2025-10-04 02:28:00,БАН_00690,Сектор-Ж,iot,transfer,5,159.79,336.6,medium,ok
EV12_0029385,2025-10-04 02:29:00,БАН_00309,Сектор-Г,edge,transfer,9,1015.15,211.7,low,ok
EV12_0029386,2025-10-04 02:31:00,БАН_01197,Сектор-Ж,batch_loader,clear,4,1271.42,227.5,medium,ok
EV12_0029387,2025-10-04 02:35:00,БАН_01296,Сектор-В,mobile,cash_withdraw,7,2744.44,229.3,medium,ok
EV12_0029388,2025-10-04 02:37:00,БАН_01094,Сектор-В,batch_loader,authorize,9,2259.92,337.4,low,ok
EV12_0029389,2025-10-04 02:40:00,БАН_02589,Сектор-А,portal,cash_withdraw,6,902.35,156.7,medium,ok
EV12_0029390,2025-10-04 02:50:00,БАН_00964,Сектор-А,mobile,fraud_alert,6,1608.04,247.8,high,ok
EV12_0029391,2025-10-04 02:54:00,БАН_02116,Сектор-Г,iot,authorize,4,2301.36,261.1,low,ok
EV12_0029392,2025-10-04 02:55:00,БАН_03122,Сектор-Ж,mobile,clear,7,1783.69,247.0,medium,ok
EV12_0029393,2025-10-04 02:56:00,БАН_02565,Сектор-Г,api,clear,4,1065.64,318.3,low,delayed
EV12_0029394,2025-10-04 02:57:00,БАН_01416,Сектор-Е,edge,transfer,6,560.92,136.8,medium,ok
EV12_0029395,2025-10-04 02:59:00,БАН_00076,Сектор-А,batch_loader,clear,4,1568.28,195.4,medium,ok
EV12_0029396,2025-10-04 02:59:00,БАН_03453,Сектор-Г,edge,authorize,8,919.32,340.2,medium,ok
EV12_0029397,2025-10-04 03:01:00,БАН_00238,Сектор-Б,batch_loader,fraud_alert,7,571.72,392.4,low,ok
EV12_0029398,2025-10-04 03:02:00,БАН_03432,Сектор-Б,edge,clear,3,435.93,169.0,medium,ok
EV12_0029399,2025-10-04 03:03:00,БАН_01835,Сектор-В,api,fraud_alert,4,246.81,149.6,high,ok
EV12_0029400,2025-10-04 03:05:00,БАН_01528,Сектор-З,mobile,fraud_alert,4,1985.4,180.4,low,ok
EV12_0029401,2025-10-04 03:12:00,БАН_03196,Сектор-Ж,portal,authorize,7,1099.25,174.0,critical,ok
EV12_0029402,2025-10-04 03:12:00,БАН_03223,Сектор-З,portal,transfer,5,376.01,261.9,high,ok
EV12_0029403,2025-10-04 03:15:00,БАН_02562,Сектор-Б,batch_loader,transfer,10,1411.54,243.0,medium,ok
EV12_0029404,2025-10-04 03:15:00,БАН_00437,Сектор-З,edge,transfer,7,953.11,304.2,high,warning
EV12_0029405,2025-10-04 03:16:00,БАН_01987,Сектор-Е,batch_loader,authorize,2,1609.14,182.6,low,ok
EV12_0029406,2025-10-04 03:17:00,БАН_02985,Сектор-З,batch_loader,authorize,4,1551.34,136.5,critical,ok
EV12_0029407,2025-10-04 03:20:00,БАН_02969,Сектор-Д,iot,authorize,10,901.22,331.4,high,ok
EV12_0029408,2025-10-04 03:20:00,БАН_02487,Сектор-В,api,authorize,8,1892.61,297.4,low,ok
EV12_0029409,2025-10-04 03:21:00,БАН_03062,Сектор-Е,iot,fraud_alert,1,1012.31,118.3,low,ok
EV12_0029410,2025-10-04 03:21:00,БАН_00426,Сектор-Г,batch_loader,transfer,7,1227.8,252.2,low,ok
EV12_0029411,2025-10-04 03:23:00,БАН_02482,Сектор-Д,edge,authorize,7,1896.85,306.7,low,ok
EV12_0029412,2025-10-04 03:23:00,БАН_00096,Сектор-Ж,batch_loader,fraud_alert,6,943.91,312.4,low,ok
EV12_0029413,2025-10-04 03:23:00,БАН_00850,Сектор-Г,iot,transfer,5,487.32,262.9,medium,ok
EV12_0029414,2025-10-04 03:24:00,БАН_01674,Сектор-Г,api,authorize,7,1853.11,320.3,high,ok
EV12_0029415,2025-10-04 03:26:00,БАН_00892,Сектор-Ж,batch_loader,authorize,6,945.35,247.8,medium,ok
EV12_0029416,2025-10-04 03:27:00,БАН_01505,Сектор-Ж,batch_loader,authorize,13,201.97,147.2,low,warning
EV12_0029417,2025-10-04 03:28:00,БАН_03274,Сектор-В,api,clear,7,442.43,420.1,medium,ok
EV12_0029418,2025-10-04 03:31:00,БАН_00556,Сектор-Ж,mobile,cash_withdraw,3,1476.36,371.5,low,ok
EV12_0029419,2025-10-04 03:31:00,БАН_01998,Сектор-А,batch_loader,fraud_alert,9,403.52,217.1,low,ok
EV12_0029420,2025-10-04 03:32:00,БАН_02164,Сектор-Г,edge,authorize,4,2116.46,459.4,low,ok
EV12_0029421,2025-10-04 03:32:00,БАН_00670,Сектор-Е,mobile,clear,5,3003.8,201.5,low,delayed
EV12_0029422,2025-10-04 03:33:00,БАН_01159,Сектор-Д,api,fraud_alert,5,1724.86,305.9,low,ok
EV12_0029423,2025-10-04 03:34:00,БАН_00227,Сектор-Б,iot,authorize,6,2455.82,274.3,low,ok
EV12_0029424,2025-10-04 03:39:00,БАН_03113,Сектор-Д,portal,transfer,4,849.89,399.7,low,delayed
EV12_0029425,2025-10-04 03:42:00,БАН_00323,Сектор-Б,api,cash_withdraw,8,1308.18,133.6,low,ok
EV12_0029426,2025-10-04 03:43:00,БАН_01346,Сектор-З,iot,clear,6,907.47,272.8,low,delayed
EV12_0029427,2025-10-04 03:43:00,БАН_01028,Сектор-Г,edge,authorize,10,962.82,195.4,low,ok
EV12_0029428,2025-10-04 03:45:00,БАН_03222,Сектор-А,mobile,cash_withdraw,11,1586.41,243.7,medium,ok
EV12_0029429,2025-10-04 03:46:00,БАН_01584,Сектор-В,api,authorize,3,770.72,267.1,low,ok
EV12_0029430,2025-10-04 03:47:00,БАН_02532,Сектор-Е,api,clear,3,1791.38,203.4,low,ok
EV12_0029431,2025-10-04 03:51:00,БАН_00268,Сектор-Г,edge,authorize,6,233.72,258.4,high,ok
EV12_0029432,2025-10-04 03:55:00,БАН_03092,Сектор-З,iot,clear,2,1283.88,278.9,low,ok
EV12_0029433,2025-10-04 03:56:00,БАН_02551,Сектор-Е,edge,authorize,5,350.22,228.7,high,ok
EV12_0029434,2025-10-04 03:57:00,БАН_03055,Сектор-Е,batch_loader,authorize,12,854.18,425.4,high,ok
EV12_0029435,2025-10-04 03:58:00,БАН_01926,Сектор-Д,batch_loader,transfer,7,686.81,398.9,medium,ok
EV12_0029436,2025-10-04 04:00:00,БАН_00462,Сектор-В,portal,authorize,7,289.01,173.9,medium,ok
EV12_0029437,2025-10-04 04:01:00,БАН_00635,Сектор-В,mobile,clear,10,533.78,125.5,low,ok
EV12_0029438,2025-10-04 04:09:00,БАН_00746,Сектор-Б,mobile,transfer,6,575.71,261.6,medium,ok
EV12_0029439,2025-10-04 04:12:00,БАН_01573,Сектор-Д,portal,fraud_alert,7,649.76,149.5,medium,ok
EV12_0029440,2025-10-04 04:13:00,БАН_00996,Сектор-Б,batch_loader,transfer,14,597.66,271.0,medium,ok
EV12_0029441,2025-10-04 04:13:00,БАН_00635,Сектор-Е,iot,authorize,8,692.53,234.6,low,ok
EV12_0029442,2025-10-04 04:14:00,БАН_00436,Сектор-З,batch_loader,fraud_alert,7,1119.11,163.7,high,ok
EV12_0029443,2025-10-04 04:15:00,БАН_00397,Сектор-Е,edge,cash_withdraw,7,969.11,277.6,low,ok
EV12_0029444,2025-10-04 04:16:00,БАН_03097,Сектор-Ж,batch_loader,authorize,7,2137.94,150.9,low,ok
EV12_0029445,2025-10-04 04:16:00,БАН_03388,Сектор-Г,portal,authorize,6,1948.18,318.1,medium,ok
EV12_0029446,2025-10-04 04:16:00,БАН_03202,Сектор-З,edge,authorize,2,766.57,282.3,high,ok
EV12_0029447,2025-10-04 04:17:00,БАН_00591,Сектор-Ж,edge,clear,6,731.33,151.2,medium,ok
EV12_0029448,2025-10-04 04:19:00,БАН_02964,Сектор-Б,batch_loader,cash_withdraw,6,717.31,197.3,medium,ok
EV12_0029449,2025-10-04 04:19:00,БАН_02910,Сектор-Г,portal,authorize,4,2645.67,286.6,high,warning
EV12_0029450,2025-10-04 04:19:00,БАН_00834,Сектор-Г,iot,clear,9,1788.56,265.0,medium,ok
EV12_0029451,2025-10-04 04:24:00,БАН_02423,Сектор-Б,iot,transfer,8,1496.68,330.0,medium,ok
EV12_0029452,2025-10-04 04:25:00,БАН_02075,Сектор-Е,mobile,cash_withdraw,4,479.74,375.8,medium,delayed
EV12_0029453,2025-10-04 04:29:00,БАН_01320,Сектор-В,edge,transfer,5,1009.28,230.3,critical,ok
EV12_0029454,2025-10-04 04:29:00,БАН_02748,Сектор-З,portal,clear,10,2031.16,214.9,medium,ok
EV12_0029455,2025-10-04 04:29:00,БАН_02850,Сектор-Д,iot,fraud_alert,11,1101.64,190.4,low,ok
EV12_0029456,2025-10-04 04:30:00,БАН_00429,Сектор-Г,iot,authorize,7,290.91,344.6,low,ok
